sample,label,is_valid
task1\train_data\images\unlabeled\10463.jpeg,22,False
task1\train_data\images\unlabeled\10464.jpeg,7,False
task1\train_data\images\unlabeled\10465.jpeg,34,False
task1\train_data\images\unlabeled\10466.jpeg,44,False
task1\train_data\images\unlabeled\10467.jpeg,67,False
task1\train_data\images\unlabeled\10468.jpeg,66,False
task1\train_data\images\unlabeled\10469.jpeg,19,False
task1\train_data\images\unlabeled\1047.jpeg,28,False
task1\train_data\images\unlabeled\10470.jpeg,43,False
task1\train_data\images\unlabeled\10471.jpeg,0,False
task1\train_data\images\unlabeled\10472.jpeg,40,False
task1\train_data\images\unlabeled\10473.jpeg,39,False
task1\train_data\images\unlabeled\10474.jpeg,39,False
task1\train_data\images\unlabeled\10475.jpeg,98,False
task1\train_data\images\unlabeled\10476.jpeg,86,False
task1\train_data\images\unlabeled\10477.jpeg,1,False
task1\train_data\images\unlabeled\10478.jpeg,71,False
task1\train_data\images\unlabeled\10479.jpeg,73,False
task1\train_data\images\unlabeled\1048.jpeg,26,False
task1\train_data\images\unlabeled\10480.jpeg,53,False
task1\train_data\images\unlabeled\10481.jpeg,66,False
task1\train_data\images\unlabeled\10482.jpeg,76,False
task1\train_data\images\unlabeled\10483.jpeg,90,False
task1\train_data\images\unlabeled\10484.jpeg,60,False
task1\train_data\images\unlabeled\10485.jpeg,78,False
task1\train_data\images\unlabeled\10486.jpeg,64,False
task1\train_data\images\unlabeled\10487.jpeg,45,False
task1\train_data\images\unlabeled\10488.jpeg,31,False
task1\train_data\images\unlabeled\10489.jpeg,97,False
task1\train_data\images\unlabeled\1049.jpeg,77,False
task1\train_data\images\unlabeled\10490.jpeg,83,False
task1\train_data\images\unlabeled\10491.jpeg,4,False
task1\train_data\images\unlabeled\10492.jpeg,65,False
task1\train_data\images\unlabeled\10493.jpeg,3,False
task1\train_data\images\unlabeled\10494.jpeg,77,False
task1\train_data\images\unlabeled\10495.jpeg,97,False
task1\train_data\images\unlabeled\10496.jpeg,42,False
task1\train_data\images\unlabeled\10497.jpeg,64,False
task1\train_data\images\unlabeled\10498.jpeg,73,False
task1\train_data\images\unlabeled\10499.jpeg,14,False
task1\train_data\images\unlabeled\105.jpeg,46,False
task1\train_data\images\unlabeled\1050.jpeg,93,False
task1\train_data\images\unlabeled\10500.jpeg,85,False
task1\train_data\images\unlabeled\10501.jpeg,98,False
task1\train_data\images\unlabeled\10502.jpeg,73,False
task1\train_data\images\unlabeled\10503.jpeg,13,False
task1\train_data\images\unlabeled\10504.jpeg,49,False
task1\train_data\images\unlabeled\10505.jpeg,27,False
task1\train_data\images\unlabeled\10506.jpeg,41,False
task1\train_data\images\unlabeled\10507.jpeg,9,False
task1\train_data\images\unlabeled\10508.jpeg,70,False
task1\train_data\images\unlabeled\10509.jpeg,62,False
task1\train_data\images\unlabeled\1051.jpeg,83,False
task1\train_data\images\unlabeled\10510.jpeg,78,False
task1\train_data\images\unlabeled\10511.jpeg,63,False
task1\train_data\images\unlabeled\10512.jpeg,62,False
task1\train_data\images\unlabeled\10513.jpeg,42,False
task1\train_data\images\unlabeled\10514.jpeg,90,False
task1\train_data\images\unlabeled\10515.jpeg,20,False
task1\train_data\images\unlabeled\10516.jpeg,34,False
task1\train_data\images\unlabeled\10517.jpeg,92,False
task1\train_data\images\unlabeled\10518.jpeg,71,False
task1\train_data\images\unlabeled\10519.jpeg,92,False
task1\train_data\images\unlabeled\1052.jpeg,60,False
task1\train_data\images\unlabeled\10520.jpeg,24,False
task1\train_data\images\unlabeled\10521.jpeg,63,False
task1\train_data\images\unlabeled\10522.jpeg,81,False
task1\train_data\images\unlabeled\10523.jpeg,56,False
task1\train_data\images\unlabeled\10524.jpeg,68,False
task1\train_data\images\unlabeled\10525.jpeg,47,False
task1\train_data\images\unlabeled\10526.jpeg,60,False
task1\train_data\images\unlabeled\10527.jpeg,47,False
task1\train_data\images\unlabeled\10528.jpeg,32,False
task1\train_data\images\unlabeled\10529.jpeg,86,False
task1\train_data\images\unlabeled\1053.jpeg,62,False
task1\train_data\images\unlabeled\10530.jpeg,98,False
task1\train_data\images\unlabeled\10531.jpeg,16,False
task1\train_data\images\unlabeled\10532.jpeg,4,False
task1\train_data\images\unlabeled\10533.jpeg,8,False
task1\train_data\images\unlabeled\10534.jpeg,20,False
task1\train_data\images\unlabeled\10535.jpeg,80,False
task1\train_data\images\unlabeled\10536.jpeg,27,False
task1\train_data\images\unlabeled\10537.jpeg,96,False
task1\train_data\images\unlabeled\10538.jpeg,42,False
task1\train_data\images\unlabeled\10539.jpeg,1,False
task1\train_data\images\unlabeled\1054.jpeg,74,False
task1\train_data\images\unlabeled\10540.jpeg,53,False
task1\train_data\images\unlabeled\10541.jpeg,61,False
task1\train_data\images\unlabeled\10542.jpeg,67,False
task1\train_data\images\unlabeled\10543.jpeg,88,False
task1\train_data\images\unlabeled\10544.jpeg,43,False
task1\train_data\images\unlabeled\10545.jpeg,58,False
task1\train_data\images\unlabeled\10546.jpeg,4,False
task1\train_data\images\unlabeled\10547.jpeg,21,False
task1\train_data\images\unlabeled\10548.jpeg,32,False
task1\train_data\images\unlabeled\10549.jpeg,49,False
task1\train_data\images\unlabeled\1055.jpeg,15,False
task1\train_data\images\unlabeled\10550.jpeg,0,False
task1\train_data\images\unlabeled\10551.jpeg,74,False
task1\train_data\images\unlabeled\10552.jpeg,76,False
task1\train_data\images\unlabeled\10553.jpeg,34,False
task1\train_data\images\unlabeled\10554.jpeg,83,False
task1\train_data\images\unlabeled\10555.jpeg,17,False
task1\train_data\images\unlabeled\10556.jpeg,14,False
task1\train_data\images\unlabeled\10557.jpeg,34,False
task1\train_data\images\unlabeled\10558.jpeg,66,False
task1\train_data\images\unlabeled\10559.jpeg,50,False
task1\train_data\images\unlabeled\1056.jpeg,70,False
task1\train_data\images\unlabeled\10560.jpeg,8,False
task1\train_data\images\unlabeled\10561.jpeg,67,False
task1\train_data\images\unlabeled\10562.jpeg,69,False
task1\train_data\images\unlabeled\10563.jpeg,35,False
task1\train_data\images\unlabeled\10564.jpeg,91,False
task1\train_data\images\unlabeled\10565.jpeg,69,False
task1\train_data\images\unlabeled\10566.jpeg,55,False
task1\train_data\images\unlabeled\10567.jpeg,84,False
task1\train_data\images\unlabeled\10568.jpeg,24,False
task1\train_data\images\unlabeled\10569.jpeg,68,False
task1\train_data\images\unlabeled\1057.jpeg,14,False
task1\train_data\images\unlabeled\10570.jpeg,1,False
task1\train_data\images\unlabeled\10571.jpeg,2,False
task1\train_data\images\unlabeled\10572.jpeg,69,False
task1\train_data\images\unlabeled\10573.jpeg,92,False
task1\train_data\images\unlabeled\10574.jpeg,73,False
task1\train_data\images\unlabeled\10575.jpeg,32,False
task1\train_data\images\unlabeled\10576.jpeg,63,False
task1\train_data\images\unlabeled\10577.jpeg,81,False
task1\train_data\images\unlabeled\10578.jpeg,54,False
task1\train_data\images\unlabeled\10579.jpeg,82,False
task1\train_data\images\unlabeled\1058.jpeg,99,False
task1\train_data\images\unlabeled\10580.jpeg,50,False
task1\train_data\images\unlabeled\10581.jpeg,87,False
task1\train_data\images\unlabeled\10582.jpeg,50,False
task1\train_data\images\unlabeled\10583.jpeg,66,False
task1\train_data\images\unlabeled\10584.jpeg,0,False
task1\train_data\images\unlabeled\10585.jpeg,67,False
task1\train_data\images\unlabeled\10586.jpeg,34,False
task1\train_data\images\unlabeled\10587.jpeg,12,False
task1\train_data\images\unlabeled\10588.jpeg,68,False
task1\train_data\images\unlabeled\10589.jpeg,63,False
task1\train_data\images\unlabeled\1059.jpeg,98,False
task1\train_data\images\unlabeled\10590.jpeg,71,False
task1\train_data\images\unlabeled\10591.jpeg,29,False
task1\train_data\images\unlabeled\10592.jpeg,78,False
task1\train_data\images\unlabeled\10593.jpeg,96,False
task1\train_data\images\unlabeled\10594.jpeg,53,False
task1\train_data\images\unlabeled\10595.jpeg,91,False
task1\train_data\images\unlabeled\10596.jpeg,72,False
task1\train_data\images\unlabeled\10597.jpeg,33,False
task1\train_data\images\unlabeled\10598.jpeg,52,False
task1\train_data\images\unlabeled\10599.jpeg,73,False
task1\train_data\images\unlabeled\106.jpeg,93,False
task1\train_data\images\unlabeled\1060.jpeg,11,False
task1\train_data\images\unlabeled\10600.jpeg,4,False
task1\train_data\images\unlabeled\10601.jpeg,48,False
task1\train_data\images\unlabeled\10602.jpeg,91,False
task1\train_data\images\unlabeled\10603.jpeg,85,False
task1\train_data\images\unlabeled\10604.jpeg,9,False
task1\train_data\images\unlabeled\10605.jpeg,47,False
task1\train_data\images\unlabeled\10606.jpeg,24,False
task1\train_data\images\unlabeled\10607.jpeg,19,False
task1\train_data\images\unlabeled\10608.jpeg,70,False
task1\train_data\images\unlabeled\10609.jpeg,84,False
task1\train_data\images\unlabeled\1061.jpeg,94,False
task1\train_data\images\unlabeled\10610.jpeg,0,False
task1\train_data\images\unlabeled\10611.jpeg,15,False
task1\train_data\images\unlabeled\10612.jpeg,39,False
task1\train_data\images\unlabeled\10613.jpeg,80,False
task1\train_data\images\unlabeled\10614.jpeg,92,False
task1\train_data\images\unlabeled\10615.jpeg,11,False
task1\train_data\images\unlabeled\10616.jpeg,76,False
task1\train_data\images\unlabeled\10617.jpeg,64,False
task1\train_data\images\unlabeled\10618.jpeg,85,False
task1\train_data\images\unlabeled\10619.jpeg,70,False
task1\train_data\images\unlabeled\1062.jpeg,91,False
task1\train_data\images\unlabeled\10620.jpeg,86,False
task1\train_data\images\unlabeled\10621.jpeg,45,False
task1\train_data\images\unlabeled\10622.jpeg,69,False
task1\train_data\images\unlabeled\10623.jpeg,11,False
task1\train_data\images\unlabeled\10624.jpeg,78,False
task1\train_data\images\unlabeled\10625.jpeg,13,False
task1\train_data\images\unlabeled\10626.jpeg,74,False
task1\train_data\images\unlabeled\10627.jpeg,72,False
task1\train_data\images\unlabeled\10628.jpeg,0,False
task1\train_data\images\unlabeled\10629.jpeg,74,False
task1\train_data\images\unlabeled\1063.jpeg,63,False
task1\train_data\images\unlabeled\10630.jpeg,62,False
task1\train_data\images\unlabeled\10631.jpeg,98,False
task1\train_data\images\unlabeled\10632.jpeg,4,False
task1\train_data\images\unlabeled\10633.jpeg,66,False
task1\train_data\images\unlabeled\10634.jpeg,27,False
task1\train_data\images\unlabeled\10635.jpeg,64,False
task1\train_data\images\unlabeled\10636.jpeg,47,False
task1\train_data\images\unlabeled\10637.jpeg,77,False
task1\train_data\images\unlabeled\10638.jpeg,92,False
task1\train_data\images\unlabeled\10639.jpeg,15,False
task1\train_data\images\unlabeled\1064.jpeg,57,False
task1\train_data\images\unlabeled\10640.jpeg,79,False
task1\train_data\images\unlabeled\10641.jpeg,1,False
task1\train_data\images\unlabeled\10642.jpeg,66,False
task1\train_data\images\unlabeled\10643.jpeg,62,False
task1\train_data\images\unlabeled\10644.jpeg,56,False
task1\train_data\images\unlabeled\10645.jpeg,54,False
task1\train_data\images\unlabeled\10646.jpeg,25,False
task1\train_data\images\unlabeled\10647.jpeg,64,False
task1\train_data\images\unlabeled\10648.jpeg,0,False
task1\train_data\images\unlabeled\10649.jpeg,62,False
task1\train_data\images\unlabeled\1065.jpeg,39,False
task1\train_data\images\unlabeled\10650.jpeg,39,False
task1\train_data\images\unlabeled\10651.jpeg,70,False
task1\train_data\images\unlabeled\10652.jpeg,45,False
task1\train_data\images\unlabeled\10653.jpeg,18,False
task1\train_data\images\unlabeled\10654.jpeg,72,False
task1\train_data\images\unlabeled\10655.jpeg,44,False
task1\train_data\images\unlabeled\10656.jpeg,64,False
task1\train_data\images\unlabeled\10657.jpeg,21,False
task1\train_data\images\unlabeled\10658.jpeg,65,False
task1\train_data\images\unlabeled\10659.jpeg,49,False
task1\train_data\images\unlabeled\1066.jpeg,72,False
task1\train_data\images\unlabeled\10660.jpeg,14,False
task1\train_data\images\unlabeled\10661.jpeg,14,False
task1\train_data\images\unlabeled\10662.jpeg,7,False
task1\train_data\images\unlabeled\10663.jpeg,45,False
task1\train_data\images\unlabeled\10664.jpeg,53,False
task1\train_data\images\unlabeled\10665.jpeg,43,False
task1\train_data\images\unlabeled\10666.jpeg,11,False
task1\train_data\images\unlabeled\10667.jpeg,18,False
task1\train_data\images\unlabeled\10668.jpeg,82,False
task1\train_data\images\unlabeled\10669.jpeg,89,False
task1\train_data\images\unlabeled\1067.jpeg,82,False
task1\train_data\images\unlabeled\10670.jpeg,23,False
task1\train_data\images\unlabeled\10671.jpeg,70,False
task1\train_data\images\unlabeled\10672.jpeg,98,False
task1\train_data\images\unlabeled\10673.jpeg,54,False
task1\train_data\images\unlabeled\10674.jpeg,77,False
task1\train_data\images\unlabeled\10675.jpeg,22,False
task1\train_data\images\unlabeled\10676.jpeg,97,False
task1\train_data\images\unlabeled\10677.jpeg,9,False
task1\train_data\images\unlabeled\10678.jpeg,54,False
task1\train_data\images\unlabeled\10679.jpeg,56,False
task1\train_data\images\unlabeled\1068.jpeg,42,False
task1\train_data\images\unlabeled\10680.jpeg,44,False
task1\train_data\images\unlabeled\10681.jpeg,49,False
task1\train_data\images\unlabeled\10682.jpeg,79,False
task1\train_data\images\unlabeled\10683.jpeg,83,False
task1\train_data\images\unlabeled\10684.jpeg,64,False
task1\train_data\images\unlabeled\10685.jpeg,2,False
task1\train_data\images\unlabeled\10686.jpeg,48,False
task1\train_data\images\unlabeled\10687.jpeg,31,False
task1\train_data\images\unlabeled\10688.jpeg,57,False
task1\train_data\images\unlabeled\10689.jpeg,32,False
task1\train_data\images\unlabeled\1069.jpeg,44,False
task1\train_data\images\unlabeled\10690.jpeg,36,False
task1\train_data\images\unlabeled\10691.jpeg,71,False
task1\train_data\images\unlabeled\10692.jpeg,24,False
task1\train_data\images\unlabeled\10693.jpeg,32,False
task1\train_data\images\unlabeled\10694.jpeg,63,False
task1\train_data\images\unlabeled\10695.jpeg,44,False
task1\train_data\images\unlabeled\10696.jpeg,21,False
task1\train_data\images\unlabeled\10697.jpeg,74,False
task1\train_data\images\unlabeled\10698.jpeg,94,False
task1\train_data\images\unlabeled\10699.jpeg,10,False
task1\train_data\images\unlabeled\107.jpeg,77,False
task1\train_data\images\unlabeled\1070.jpeg,87,False
task1\train_data\images\unlabeled\10700.jpeg,72,False
task1\train_data\images\unlabeled\10701.jpeg,10,False
task1\train_data\images\unlabeled\10702.jpeg,67,False
task1\train_data\images\unlabeled\10703.jpeg,51,False
task1\train_data\images\unlabeled\10704.jpeg,56,False
task1\train_data\images\unlabeled\10705.jpeg,64,False
task1\train_data\images\unlabeled\10706.jpeg,52,False
task1\train_data\images\unlabeled\10707.jpeg,49,False
task1\train_data\images\unlabeled\10708.jpeg,41,False
task1\train_data\images\unlabeled\10709.jpeg,2,False
task1\train_data\images\unlabeled\1071.jpeg,99,False
task1\train_data\images\unlabeled\10710.jpeg,79,False
task1\train_data\images\unlabeled\10711.jpeg,66,False
task1\train_data\images\unlabeled\10712.jpeg,22,False
task1\train_data\images\unlabeled\10713.jpeg,64,False
task1\train_data\images\unlabeled\10714.jpeg,69,False
task1\train_data\images\unlabeled\10715.jpeg,80,False
task1\train_data\images\unlabeled\10716.jpeg,98,False
task1\train_data\images\unlabeled\10717.jpeg,51,False
task1\train_data\images\unlabeled\10718.jpeg,69,False
task1\train_data\images\unlabeled\10719.jpeg,7,False
task1\train_data\images\unlabeled\1072.jpeg,55,False
task1\train_data\images\unlabeled\10720.jpeg,50,False
task1\train_data\images\unlabeled\10721.jpeg,33,False
task1\train_data\images\unlabeled\10722.jpeg,11,False
task1\train_data\images\unlabeled\10723.jpeg,66,False
task1\train_data\images\unlabeled\10724.jpeg,91,False
task1\train_data\images\unlabeled\10725.jpeg,30,False
task1\train_data\images\unlabeled\10726.jpeg,54,False
task1\train_data\images\unlabeled\10727.jpeg,41,False
task1\train_data\images\unlabeled\10728.jpeg,40,False
task1\train_data\images\unlabeled\10729.jpeg,0,False
task1\train_data\images\unlabeled\1073.jpeg,22,False
task1\train_data\images\unlabeled\10730.jpeg,92,False
task1\train_data\images\unlabeled\10731.jpeg,12,False
task1\train_data\images\unlabeled\10732.jpeg,98,False
task1\train_data\images\unlabeled\10733.jpeg,54,False
task1\train_data\images\unlabeled\10734.jpeg,94,False
task1\train_data\images\unlabeled\10735.jpeg,13,False
